yelping_since,votes,review_count,name,user_id,friends,fans,average_stars,type,compliments,elite
2008-07,"{'funny': 648, 'useful': 1171, 'cool': 921}",218,Anthony,tmuVweJdPKDnZGnQOq2L2Q,"['zTWH9b_ItSdLOK9ypeFOIw', 'Z78lp4o03tZbGRMwLZw0nA', 'KtNT8biTJlbAFh-APgO7-w', '1sIP6D-sLgqRfelzY1HkTA', 'XWvowG_OOBd2g3EjNGUtOQ', 'IK-bpyw7JNVxkExX4eSHpA', 'dEMgNgcRFD8d4lre8_N1rA', 'n4QTIJq0uXVcEls_No9DyQ', 'kGgAARL2UmvCcTRfiscjug', 'WmAyExqSWoiYZ5XEqpk_Uw', '2rlBbFPHyZjXSFSE8r551w', '-ANkfLbDf8aiBQ7vywIL6w', 'AhMfrfAFHVeBasgJUdDCng', 'r10hLrXOr74jrnzA1HbEVg', '3KCu4c1IOZsUla9pqQc48A', '0XRFyY8-dxmrDheFPpe8Sg', 'gUr8qs00wFAk851yHMlgRQ', 'KRI1kCT7SY6XMX9fBALQYA', 'SwdYkdT4R3EpllJnWh-_0w', '8JC-Yb3UDUv2FUl5ym1nVg', '17LPTsu4RgqTZ3SxsGzzxw', 'ZEj9R_Uk66NccaEXH_TydA', '5lq4LkrviYgQ4LJNsBYHcA', 'XHkzCzmIAB3DnjQO7v6jww', '7h7IlYzn2j2b7AH-801EtQ', 'gWlYzFFYvUmyNNr6wg_Aqg', 'v0AEudspYxydOQ59fPLpcA', '7SFMDiSW1tE-OKUGsUw9BA', 'yj4lNvmxAt42NvBCxB3WTw', 'a9UY8Pjf8yl-JcFNoV3Oig', 'CbYYyBTj-NH6DfnO_NSMaw', 'XUuugPgaTWn3_zreYjK2Dg', 'HGWIasjq8h6GGNPRXhn3cw', 'fmrDXslC8FRc_HwS9dnF_g', 'Rpgyk5ljNeQ2kWhaYRVELQ', 'awHbFcnoNjDS5acBfiT0jQ', 'psf7Etrt3azIdhMhoPKmpA', 'pfXgHbPpVXB23wlu__Uvfw', 'ucKJFC8_cVK0NbW5uk4xTQ', '7CjXfvnVxL1OJO1Tboq01Q', 'e6I37DMbjU3xqqTmraxIyw', '6Cs5Mc5_JC9T4XCs1FdYzg', 'ifFTbGgwjXALO1PgMHzrTQ', 'eIntLM-mK4OxcO5kfUw5dg', 'bCLFdVfkAiZ7t1xDskb66Q', 'Ps1Db9zOatoF_76FZNO5CQ', 'fvTKL7NAHn0jnZOvUupETA', 'lHHwLi_YZuDSfdlSShFkug', 'sbvSyNtI7Sgp7k4qzf2reg', 'Iu3Jo9ROp2IWC9FwtWOaUQ', '98cgPsPpT8J0TBlY-nk15Q', 'ri0xJJElIs47Tm1xvn1dOA', '_BElgcFfdjthzeFnDEA4YQ', 'h03KMK7xSP8UMnCLglyq1w', 'Ot6PMbyWmzYMYS8miApFAA', 'jINbhO0tD7505n_FxmOnhQ', '4N_x11sCAdfiKO4WDY_bQA', 'eD9VAnbyW3a1Vg3bfLoX9w', 'D6PxfJsBrrbAUSY3Rxf_CA', 'OAd-vbR_POac1zHtu-Y2Zg', 'ghPh5QV6PV7J3Jl4MH8euA', '4saZLjsp-_KS4b6yc76zmA', 'vtNbl9jTi-AgyVJy76pGzA', 'vJUWfI4Eg7GD5xvTCcj7qQ', '7Bm_wI9mfDrCuJmc3mCJgg', 'glRXVWWD6x1EZKfjJawTOg', 'apwaa5rIC_FXM7vZwMqMGQ', 'MjCt2ibnYKN6DOldrQtVJg', 'k5p3YP1ZjCa8ZS3xqXgBug', 'ylg8C8GDRGpFn9WLQQaxuw', 'O0vvS6arf6WlUfTOoczcEA', 'H8SBF7WZ690YI16CN2YRgg', 'FcUBLLGWSSxg4mPh5uwseA', 'KdDaH2G9d4ggaQiagjYMKg', 'aYQ-vLP9Jb18CExcSyEYzA', 'Qx9MnE4R-g70HyF468O8dA', 'WJSNywtir04BgDDpZVZMpg', '-k-juS7vkLZVqQJj2WzIRQ', 'v5BSC2vGnL792T3p4QDByQ', 'FQbt-MnimkfqOkrn_3QJzA', '5G0GcGQU7NaPghLBwWeL5w', 'F9kZ5zBvRdejSNtjtiNeiA', '7x3-B0yaO_hqXm42VKStzw', 'VUzGMSH9u1E3h4QxaIl6cw', 'O5hq81NDrWZnrUob7PkSyg', 'XpxK7cAT4R3wQjHOZccasw', 'yfBmDgwNlWu2qLQdcNh-Mw', 'eAq_2RBtk_zmRy1_tEvnPw', '2JOfz6G_R0hWhYTjmdorJQ', 'IgXUM_WyCgqyzA01mN5HKg', 'fRbqoHAkgC5MeW3x15mezA', 'N2QxPS7w5lnNoFDLsALQHA', 'jlbPUcCRiXlMtarzi9sW5w', 'J2DlponBaboGHBrHMumJog', 'pKMMRWZDTCqfRSXkPKyo4Q', 'R_mb-GX_XHdMr1FXYCOdSw', '6Nmp_fHJTuu38H3In95nmQ', '-K3ZjROK0ml2P-Rk7ttHzA', 'Z1HUewAmQtestLcgD5ZM6w', 'aAsxorMmHDNmZfx43h2rEA', 'qApMGfMc3uz2XVQaIWJbOw', 'HAWHM5VNld0Nu1BjXm8UuQ', 'OI-VGo5ij4TMHVw8xWrKNA', 'xAG2edS8-_IAC_p6wybRCw', 'sS_Nx_p_kYNF_wKLe5d77w', 'v-HksoosvZozoWmkKr7gSA', 'yruXfvIosioSC2yvfsxvUg', 'inkv3_Ja07wnzXvrc_-4eQ', 'fFhRNm9YNl5iKMxGI-T0Lg', 'tWuvRDddJEZkayiL1shDUw', 'i893sQmd_NPfAwPul1UFZA', '8VcHUYTP0W2uWTFm-WBJYw', 'yNnsR6FFYG228RtFibKDaw', 'VTWZ51HURLvXOvBEaFDf7w', 'U8l76MT2Ej32cFKfFI24fA', 'qegru8GM6zXcOrVNVCVAEw', '6IHcb7PC6qiYR9qEsBieVQ', 'uDVrgAX94cg2qndTSxsRqA', '6d6PyGPyiw_mAcA030Cyng', 'Ou-6mRvOl4eUXiQFFGs_8A', 'atGMs2cdm5kzM2dFmSHtrg', 'DJ0O_VJfKDfoQ3w4IQrIOQ', 'KkEFlQAmrKf6BtPVi6EU7g', 'DTq7FP9dC5WThzfWZdlHVg', 'AdFpuH7MSin8cKmpT3IbCA', 'LoVWV2shcaTZe-W7c5qBIw', '0PS7ramgZYYoNGeJULFn7A', 'bRIk0mT3GU51Zsrn2UpKIg', 'BUPOfSdUB80nFtBeAoKRSA', 'dxwCJ51361aMABi5riRJoA', 'ndTSxAa_Guy7Oz_tg3VmQA', 'xV1hf20ZFDSoaMZmwLoHNg', 'zD0BZI-GJHnVTVKSXXBSng', 'M-BRhSXuIbjWRgztRnHjww', 'ZkuPKOz3tN9iTUZrGzj3nQ', 'kZ11FAE4NGbddxOOPeRL5g', 'cDYOlXkD_sTyayDEn2ia0w', 'xGTSn8aKFDgbQKuXRhkGaQ', 'aK8shZb9dEQNyxk5ycfO2A', 'chW5XvJu2I-hktHe3m2O8w', 'Q_joJ5KDY0HuZjglECK4fw', 'AruJDd_96bucKK4_TwXhbg', 'xQpO4Jfi-Np3HLmJrQAe0Q', 'HOaWRV72ZQs0me1geSqBzg', 'BT3AQK9b5oIAdVve3_Sh1Q', 'SKyMDoDYuPvdy15zOkdeyA', 'CWw5C2I7Vz_YYI43WId4wg', 'jGuCy1xZnpIE0xppbfBlTg', '_6bFXoUrzam_1SzP3bFLXA', 'uO8iD4P9kHpzkSXLLK27bA', 'sovduOweKgPFAwA-MmmtzA', 'u0H4gbtuOqWykjuBUzUP1w', 'DziHokJl2cPvIctI0CrloQ', 'VRsMYNzt0FQ__gUAOuRqcw', 'FNWMJm61AHt1853p5XHLlQ', '2bAbL28lhrnyOlYiZ8yMdg', 'fZNIqFn8ka6Xy9_4AgUKng', 'bI5mndJ-nw4PECkwEzsGYQ', 'xsavzkTWCziXDQwXeZt3iA', 'gsdSJTKtaLtjynSD6hgQVw', '47Axeg0deIegNhwatMhC9A', 'i0CNEeNZr6NMUtk15vC1dg', '2MfOxr17iC_jRqERBUQNAg', 'kUUPxuRZU_hQTlC-72ChCQ', 'NVzfe0X8IAJMISy0Id4kKg', 'VKQkwyGzN-GYVMB6kAhPMQ', 'ia1nTRAQEaFWv0cwADeK7g', 'fejPzwl7riNnjdDO8lwZnA', '9FDMUyJStI86B07bKQleow', 'OW0TEeI9hGqsBv_nkawiNA', 'AJoyva4SnxZGDon3xK9GZg', 'xe5I9a1MknEFXRdxgxiSng', 'E0ztmyXb3pcVABNqBmURVQ', 'Te7fSSZniESTOnaSCa3n8g', 'uMTxcOZEC27dYGt2krpfig', 'DInIFTmJWQR-SYL7EcPdbA', '9LwyHtKt5iRqlcFH-897aQ', 'PkPyd4PZvlZ-3O2ARq8Oqw', 'V0if1DQ0MaTY-shWddXCsA', 'P7Zcg73x8FzszGEiC9YPfw', 'c7Feo4TxZqwCvQ0rtk3igQ', 'rzHZ3iYVQe_8h2e42DbUsw', 'i9liaLpQNRuIX5KnvWsEPw', 'WHkqxAV-k-cCJRyLtoLUmw', 'IBJwYcDz-bgc2zd9IyN7bA', 'N3NI9bW1R4YIOANMW1Tk0Q', '42g4FeE8w1scpowvVb809Q', 'PV5voYSD43Cn_3gHmxG7DA', 'vVE8WrFwFAd96F2fba-mdQ', 'Hf8jpwQ_eN5MUzDweKb7bg', '6KuiC3ebt9FH8ix0axoOcg', 'EgxV8qTrxd4AH_kphKtagA', 'LusAw6vTDC7KAfbuClMReA', 'sMBdzt8FE_oaqIzYRAwWZw', 'oRA5ppvW0wMnMeCWpDYo7A', 'ZPnjxhKUsBDhXEOBKY_n2g', 'vyiHjaQlESGcXgEfEmH4ow', 'bKMvjHdaq_4lNPyuXeKzyw', 'x0zaIFvxTtloYiQz5Nsalg', 'Qd0h8ZdMCXDyxmgcU8MKPA', 'a9ohPXhUisriBxijmmv_fQ', 'C0UY1f2BUUmLdmB3sn5_lw', 'CCariTaw-hdW1Dn29pHTwg', 'LBGlh0vCeShQn_dchIzkCQ', 'JDVHUs3UBWcZiMPLBTzc3A', 'UzGD9QX22L9vRXENf2WEqQ', 'NjOYSgr2LNMoSPi4e140Ig', 'BaG7AXwOyGEjoHiUtj6IJA', 'WWC7LdZal4Db9GKXLyIhPA', 'k0vE0YOretUp-Pu5WwTIJg', 'cFgQkAnOtuG9POUSQKfJWw', 'SV7Y_X2UOXmaGaksXRkrmg', 'wY05e7eTtMLvkg0bcZ6zwA', 'VsGlXCCjzsKyuel6Gpu-7A', 'qSGaqRdPG5sIyOxkSHy8Ew', 'ZC8GLSFz-LIHxYYGBaZIig', 'YCW92r_ubnb2KpY23VSxIA', '6l_ATA06SBvvPDMvMiKQgw', 'sjWs238GgI2ajrtSteRI4w', 'qqtmFGhyyHc37coT4qJxaw', '1wSDrzQAOg9RNsZFJ2UNuQ', 'kvGCQB-mF37QHvmUB-TyBA', '8pX0LX37TTnyhLtB_oPIcw', 'DX0BWzoY9ki3u-IqsdIWnQ', 'CbY45zEM2jdopLOoUkOL8Q', '0zVI2BY9q4ry5u5JhIlZyA', 'gqkKPS92L_qG03gHaEtIsQ', 'LEL1_6acicC5d-HFZ02ZLQ', 'LnRG0MlAdOs7cnLKbRv4BA', 'TdjT7TgOWhBxhd_lgGygCA', 'PlRa4Mjmo1Qppt2D19_0cw', 'mgViQiuQG_3d2CmLTNW9rA', 'r1hcMUyfidD2WplKcIGFHg', 'jNwutFukLvxCjSFM-gJakQ', 'dNyW_atieOQdw4QnjbwC0w', 'kSVYpNWA19wUplbdi0U0Uw', 'IJJ1nCtBQVujChSKlg_QhA', 'RosGPYjz6ntwXCXoOoxKcw', '1F1gr5c7QB7_ixif5CS97g', '1zGcOYTiFxp03Szen7ue4Q', '3DJLAIE0soSxYdvF50L5jQ', 'hB27m8LYUkOQqlt0-koNqA', 'qnwSZOFDCtyoxlM7zSAfAg', 'GQ_MTa4H2rKMkoiHEusT1g', 'zbUpiea2aiJSKXjj2zQ5yw', 'uR8xtsNVexFk_XrDXH6wIw', 'auAlMpATTXFHpYbFnCObbQ', 'hcnHQ3NSgtASSAJHrD4ZxQ', 'cs37Ohgq7_g3grJNEEUi2Q', 'DcgO7qiYKS2VuAJj2dQpcg', '0RAmuyzHyrxhMSwAX-Hycg', 'j71B-DAGuY3P6jz6RUbqWA', 'oOayyTrVO-PbVeXXsh_JEQ', 'cPwZ1wRxROpgqLCSR61yhQ', 'DyFVIKRWkGIkB007H1WlEA', '2SK5SPtBPvUmYB5X7IPl7g', 'CDVXeikZ8bP85VlCh4HL8w', 'T3ISRzQ1fQPkUANyokIgAw', '8A-39ywFNpqwt-jLjn7VVw', 'H1tN4ITtiMj3UH83OSviiw', '57oSAPCW3eQNszqO2eNlzw', 'S7pT-xqfemuB_MCeT6wtwA', 'XGBaZ4UcgUtAULQYOSdqTg', 'RyzN2svTnlOGFcsj-z3ZUg', 'f3r3W8YPUcgRB41J8JE5EA', 'qBl3BXtZvA2Z_h8gGb3S7Q', 'aACem9BszA1MQkILzSxgbw', 'Vlon2bJdT43_1oHSrQsHTQ', 'orvBSPKN4n74rUmp_FNl0g', 'R1STB6LAyJR-gI2WC3kEtA', 'lAJxyNHiWc7BgrpARMUqFg', '2HmHgW3hRYvXYFmQyQtLuw', 'ecpQwbdYdxqliH-sdpUU5Q', 'N7wNlo3_EaHUWHiFDyGh5g', 'WZwfmfP5X1gDDeL-M9vzZA', 'OaFcpi3W4AwxrD8W2pgC_A', 'Xcbi0M0Jt19gCS75gouvTg', 'ZTijjDIAUmGq1vyY0xloqA', 'zbY0Ik_O4diAmw7ZKh0_YA', 't5gth9Y7Pnt3pa84opC8BA', 'cmeBAoSTGp9S_eALbMpjUQ', 'QT0IMyO8ktSq3PD9Z0Hf7w', 'PRcfYRZGxTPFQgFqpnvp0Q', 'CCaOeg0v3oe1XKSAFFpj3Q', '0q-mOTd9VM2-rWL0GVY5lg', 'm4aBMmxwhCcIMOpSNXwZyA', 'QFPqfB4KdSpI7iBc_AmZRQ', 'QDtxaXQcgwBmJvL-i_T46g', 'absZ2-rmeH4NKo2VtWWDUQ', '32F4jNiHtJyN4hygPjQz5g', 'gHTQyPfUr47uNRLEPBpFFA', 'EQXgqA7jGO81EoPImGFexQ', '7yomvbvjbkWEHsKdf_GjtA', 'Slc3kARhxcvD9lb277N__g', 'B5HCo3Y6tOsoOZj98HkRhA', 'a4D9PFhaJNAQaRUley53Ww', 'GPIV41wpKGS5XNvQeBtYjQ', 'R_Fzh9YjpT0pg7dxhmFQnQ', '8uTc1RbRlIMK6exVJpmrfw', 'TOWbetDRDckNBYtB4RVqWw']",39,3.97,user,"{'profile': 17, 'cute': 7, 'funny': 182, 'plain': 389, 'writer': 173, 'list': 17, 'note': 203, 'photos': 95, 'hot': 229, 'cool': 434, 'more': 16}","[2010, 2011, 2012, 2013, 2014]"
2010-10,"{'funny': 150, 'useful': 265, 'cool': 191}",107,Jeanie,LDP7U7vi_XQy89NK6DJeSw,"['z9QVdtpdSEmKAnM2PhJU9w', 'k9EzHR1p75_UhmvFkRxw7Q', 'yjglXV_Am_kq09e49k1ndQ', 'PmLa7Pu9Ba32fhvCOLOr5A', 'rVr20ZuO_HYBNkcE_XBH6A', 'CInFos81Gf4dkBJQL-1jGg', 'r9YT-wfk8DlMyq_q4a_saQ', 'colF-Mr9twUWS7CrejUb2Q', 'zs_GJibScPz5Cbz1hoNanQ', 'nYkLyWJ-ez810T2gQhqGVg', 'FTaQc7sd-Csn-1PnWHyLeQ', 'H043-7y6dUj0XZKGsfkUIg', 'Tg953ECLcYfyUpY0rgcrJA', 'M5ffh546YjDYmp0e9QpsLg', 'SUdOSPDD9qRHVbiYwnl6YQ', '6OTquQDsexTtLF0dH92ibA', 'J0gqPgrupn6PyglFVczdsA', 'C2nVjhCEkudELw4odx1twg', 'dldtHJLNE27kug0mlovEew', 'HQE3BQ9anAEaSEc9Gaxg3w', 'XuoMPaEToWP4hr1c6nXcrQ', 'xNmJIPUplrL38oTDxdGqGw', 'T9NJnYrqsrd5STmKjZ9IUQ', 'ldT1TTyKxVwFj1x1VHn7HA', 'fMjpXbK_qZfTA0lf-UoaIg', 'oIyc7V48WUCXLZnM5htCEg', 'vxd1wTAS_vgPKzLpZqC1yA']",9,3.54,user,"{'profile': 3, 'funny': 9, 'cute': 1, 'plain': 6, 'writer': 4, 'note': 2, 'photos': 6, 'hot': 5, 'cool': 10, 'more': 2}","[2012, 2013, 2014]"
2011-02,"{'funny': 0, 'useful': 0, 'cool': 0}",9,Lynn,bU0-vloAhbiEMPm-Z_nd5g,[],0,3.879999999999999,user,{},[]
2009-11,"{'funny': 49, 'useful': 51, 'cool': 46}",34,Shaun,y90RwZ-uT8B-vjQUc9iRVw,"['C_qMM_mLkMVOHBV1RDJTYw', 'ABLIcpkYklLGFnlNOFEdvQ', 'ovCsNV2KptJmhVyhjumy3A', 'EgNqJB19FBf9hTL0RiPJ6Q', 'b9QBjszuYDGSF4kfVYhXrw', '3E_vVMH0xSuPP_5_4XvUWg', 'zmdxg3OLSAWmD7q5a6khdg', 'mVETm-BFlzOxaI3dPwJWkA', 'RrJ6F3gLW3hW7xZxeLw-xw', '1qOEBdX2hw477LiuEX3iTw', 'gdm8l60piJmN5M4fzKBBVw', 'L0C6vBzV2kzNPMEcpVt_PA', 'HmOlCg682hbhu6_0Dc6z7g', 'pQOzvuI6SRC3L-egfO-0Hw', 'uvxM4Q5d8yKGf8VH37wr1Q', 'zkdZT83bgsHi-lwb8AvNmg', 'vHTL8GmaUY4X5wizlNW8tg', '1PaWKLHDeWK1M1cqjy3k8g', 'ra35BHMoWHbWaaBdxI9JAQ', 'Tg90MP5LVCsJEIoedTXMfw', 'u6Ktik77VZBGY_4_79jX1Q']",2,3.939999999999999,user,"{'profile': 1, 'funny': 12, 'cute': 1, 'plain': 8, 'note': 3, 'photos': 8, 'hot': 6, 'more': 2, 'cool': 2}",[]
2012-07,"{'funny': 0, 'useful': 2, 'cool': 0}",2,Noah,eHIL0c0D5UzoNgj7i6G4gg,"['7stH1FN3q6bjEw_z2gfHPQ', 'kDd9xHsUOg_HYOvxkQcnXA', 'TJz6lyJInJ8S5Atn1leJ8Q', '7W8KnxkmxNeYl6tJezS_mw']",0,3.5,user,"{'note': 1, 'hot': 1}",[]
2009-02,"{'funny': 5, 'useful': 20, 'cool': 9}",29,Oswaldo,3A85-JQ3lxIoCVyP9s8kCg,"['nlYBBVlmlGPKktPJodl6Dg', 'jxoP75rNkiTt0aW_8NNeQw', 'uOT26lnIJCOeUsf6O7QFHw', 'ZW9VkDA5aeIrehaUBdZnjA', '39Kuyzsw4l8fBuMEa74DNg', 'SUpvaGlBl6e7rQojSxn6XA']",3,4.41,user,"{'note': 1, 'more': 1}",[]
2010-02,"{'funny': 0, 'useful': 1, 'cool': 0}",5,Mike,Rz1F3GbmCHqtzcSd-Bg6ZQ,[],0,3.799999999999999,user,{},[]
2013-09,"{'funny': 0, 'useful': 1, 'cool': 1}",2,Kim,qBKOAlE7VB1eP89-5C0zRQ,[],0,5.0,user,{},[]
2012-01,"{'funny': 1, 'useful': 1, 'cool': 2}",5,Robert,GLfPHTnvIlr9A7dyBMqiLg,"['Hs35Va3qzEJFLYrbNtxArA', 'Ks6jA4KZ31YhsSR-n-rmfw', '61XSStZdEvC81xPuDCG8ow']",0,3.0,user,{},[]
2009-04,"{'funny': 4, 'useful': 19, 'cool': 6}",15,Dino,BqmMeZQD03LHJ_vibTOp2g,"['kb_gDoTlPHf_Pk-L9sGMtA', 'Djdy2EgByl3rs-oMB2wDMA']",0,4.269999999999999,user,{},[]
2014-01,"{'funny': 0, 'useful': 0, 'cool': 0}",3,Jeff,3iq6iJ0rMi6Vd5YeXQajvw,[],0,5.0,user,{},[]
2012-01,"{'funny': 0, 'useful': 2, 'cool': 1}",1,Bada,NfqUddMkCTZ93KXcHrPsDg,[],0,5.0,user,{},[]
2008-07,"{'funny': 13, 'useful': 34, 'cool': 13}",28,Shannon,4D8EJuJsoEWmqldUc1UAGQ,['QlGQ0L6Nuq1yxVKzjamC5Q'],2,4.36,user,"{'plain': 1, 'cool': 1}",[]
2009-05,"{'funny': 7, 'useful': 21, 'cool': 2}",19,Gina,GEkYEcV5MD0FSjkEb-SddA,[],1,3.799999999999999,user,{},[]
2007-05,"{'funny': 3, 'useful': 53, 'cool': 26}",42,Sarah,p_8_VBp0dX2D7V2kc08ieA,['7pcvpdXxnexHftk5MtBZNw'],1,4.599999999999999,user,"{'plain': 1, 'hot': 1, 'writer': 1}",[]
2011-12,"{'funny': 6, 'useful': 12, 'cool': 8}",19,Mary,KbI18fGpWiSyr7U1qlav4w,"['FbdqxG6U_Yc8EpaHYHf-FA', 'X-DUdLrEmuAgrWRrKxlR0g', 'Ihm4JIjYQtVk2bT30KJXwA', 'X8zKwZuMEwqQi0Il7JDpaA', 'fcFjfB3_ER8OYwhAusva9w', 'lwDdqS1Fa9BXCIzyIgxpWA', '_Gf1WXrP68Dz4XISmQpoig', 'B_4-72OwFzeg40GfIUnJ_Q', 'SDvNuVkxmQTu3NeRjvSJwA', 'xkmVmOY8gScyBIMUSH68Ww', 'FGgfN23JeFOokye70-_gdg', 'lSZBsIbnSTD1JbJsHagg_w', 'e1srFk0ew5_bnq2sudoyhA', 'OgpqdX3zAI2fGHKjLci1zA', '4CoaqrvxTocyc8DRG0nhtg', '56PBbUf8ldiCqQqb6BmGMA', 'Pkuj3s2T5KUGs6-yOquh9A']",0,3.95,user,{},[]
2009-06,"{'funny': 44, 'useful': 53, 'cool': 12}",29,Lisa,oU4syTfF-9n7vs32PhXQOA,['e_xPiYSiemLE7qzcsMpWzA'],2,3.759999999999999,user,"{'note': 2, 'hot': 1, 'more': 2}",[]
2014-03,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Maria,FcsEdKLT4PD1N8lu45u-_g,[],0,5.0,user,{},[]
2012-11,"{'funny': 1, 'useful': 10, 'cool': 3}",3,Chantay,Q0qmPOcqJTtM0b85aUeDHA,['prJ4ZMXcgxHRWLvwd3L1LA'],0,2.5,user,{},[]
2007-09,"{'funny': 26, 'useful': 84, 'cool': 62}",103,Guillermo,oUtjYb-W82H8MHJ_QAITiQ,"['8J4IIYcqBlFch8T90N923A', 'fpfXXoQ74DHFvS_pZMRhvA', 'AaZdXn0I6F5bdIVwGpxdDA', 'syB9WL1aqH0Q08F9lGxEGA', '1fRaTzGdBV04EukKsR5pBg', 'bO6d2E-igZgeCWA8VIjwPg', '2t9wSXQ3Luadi_eW7O6Tag', '2xl5reFNGc1w8qUmc6ZPxQ']",8,3.649999999999999,user,"{'cute': 1, 'plain': 4, 'writer': 1, 'note': 4, 'photos': 1, 'hot': 3, 'more': 1, 'cool': 8}",[]
2013-01,"{'funny': 1, 'useful': 0, 'cool': 1}",1,Brynn,fUFemXID3H4ghZHipyuG8Q,[],0,5.0,user,{},[]
2008-01,"{'funny': 2, 'useful': 14, 'cool': 3}",13,Jacob,z2B4Nh5LPdeLkEztVR2Sow,"['rlvwnSs0TfElGBE6usDmoQ', 'sJBGCm0EA7Y_r_KqipH-AQ']",2,3.0,user,"{'funny': 1, 'hot': 1, 'writer': 3, 'cool': 1, 'cute': 2}",[]
2011-06,"{'funny': 0, 'useful': 1, 'cool': 0}",1,Jodi,t8yq2jJUtIIAZSekI_QblA,[],0,1.0,user,{},[]
2013-10,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Melinda,4Oyvbi6Ofk3ymmfAKRkh8Q,[],1,5.0,user,{},[]
2009-10,"{'funny': 3, 'useful': 24, 'cool': 2}",13,T,_9Ce87IID9zRbaSvL5GvUA,[],1,3.0,user,{},[]
2012-09,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Richard,6nuODBdibcCVki5So-zxhg,[],0,5.0,user,{},[]
2013-01,"{'funny': 2, 'useful': 6, 'cool': 2}",4,Caitlin,VFyiHGk6dOARWSP-B4QblA,[],0,4.0,user,{},[]
2014-02,"{'funny': 4, 'useful': 13, 'cool': 1}",8,Candy,NDJn-XcqnYeQ_UTaVc4bhA,[],0,3.879999999999999,user,{},[]
2011-11,"{'funny': 0, 'useful': 2, 'cool': 0}",1,John,Jz9QsYx3T-zpOh0a8KM_ZQ,['jznLjzIblp-H9wOaPMniRQ'],0,5.0,user,"{'photos': 1, 'cool': 2, 'more': 1}",[]
2013-04,"{'funny': 1, 'useful': 4, 'cool': 0}",10,Chris,Ec3xp_t7N34n81LqWSp99g,[],0,4.099999999999999,user,{},[]
2013-05,"{'funny': 0, 'useful': 0, 'cool': 0}",1,Adam,89P8BCXpAO8cBn1q2qjFTQ,[],0,5.0,user,{},[]
