business_id,full_address,hours,open,categories,city,review_count,name,neighborhoods,longitude,state,stars,latitude,attributes,type
dZb_-YeZGUWlYNd-nOXRYg,"3300 N Hayden Rd
Ste B
Scottsdale, AZ 85251","{'Monday': {'close': '22:00', 'open': '07:00'}, 'Tuesday': {'close': '22:00', 'open': '07:00'}, 'Friday': {'close': '22:00', 'open': '07:00'}, 'Wednesday': {'close': '22:00', 'open': '07:00'}, 'Thursday': {'close': '22:00', 'open': '07:00'}, 'Sunday': {'close': '21:00', 'open': '09:00'}, 'Saturday': {'close': '22:00', 'open': '08:00'}}",TRUE,"['Sandwiches', 'Restaurants']",Scottsdale,13,Subway,[],-111.9093536,AZ,3.5,33.4857015,"{'Take-out': True, 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Noise Level': 'average', 'Takes Reservations': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Outdoor Seating': True, 'Attire': 'casual', 'Alcohol': 'none', 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 1}",business
5h8E_sUTVeJpjP8mrIm6HQ,"Nellis AFB
5941 Fitzgerald Blvd
Las Vegas, NV 89191",{},TRUE,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Las Vegas,10,Nellis Inn,[],-115.044944,NV,4,36.242231,"{'Accepts Credit Cards': True, 'Wi-Fi': 'free', 'Price Range': 2}",business
kYmQh_qnv6r66vyBvakXaA,"8759 N 77th Dr
Ste 102
Peoria, AZ 85345","{'Monday': {'close': '19:00', 'open': '07:00'}, 'Tuesday': {'close': '19:00', 'open': '07:00'}, 'Friday': {'close': '19:00', 'open': '07:00'}, 'Wednesday': {'close': '19:00', 'open': '07:00'}, 'Thursday': {'close': '19:00', 'open': '07:00'}, 'Sunday': {'close': '19:00', 'open': '07:00'}, 'Saturday': {'close': '19:00', 'open': '07:00'}}",TRUE,"['Plumbing', 'Electricians', 'Home Services', 'Heating & Air Conditioning/HVAC']",Peoria,31,Cool Touch Air Conditioning,[],-112.225059,AZ,4.5,33.563311,{'Accepts Credit Cards': True},business
i8G0CW4DAi0wL-wKF8s76A,"2 Jeffrey Street
Old Town
Edinburgh EH1 1DT",{},TRUE,"[""Women's Clothing"", 'Fashion', 'Shopping']",Edinburgh,5,Corniche,"['Old Town', 'Royal Mile']",-3.1843377,EDH,3,55.9509067,{'Price Range': 3},business
4gMWaDLctU-7MnIrpjOl3w,"7611 W Thomas Rd
Phoenix, AZ 85033",{},FALSE,"['Hair Removal', 'Beauty & Spas']",Phoenix,6,Jada Beauty,[],-112.224647,AZ,3.5,33.4765,"{'By Appointment Only': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True, 'Price Range': 1}",business
fScnL-o3j2G9gUKHa3BaLg,"4725 E Baseline Rd
Phoenix, AZ 85042","{'Monday': {'close': '00:00', 'open': '00:00'}, 'Tuesday': {'close': '00:00', 'open': '00:00'}, 'Friday': {'close': '00:00', 'open': '00:00'}, 'Wednesday': {'close': '00:00', 'open': '00:00'}, 'Thursday': {'close': '00:00', 'open': '00:00'}, 'Sunday': {'close': '00:00', 'open': '00:00'}, 'Saturday': {'close': '00:00', 'open': '00:00'}}",TRUE,"['Food', 'Automotive', 'Convenience Stores', 'Gas & Service Stations']",Phoenix,10,QuikTrip,[],-111.979171,AZ,4,33.3777029,"{'Take-out': True, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}, 'Caters': False, 'Noise Level': 'average', 'Takes Reservations': False, 'Has TV': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'beer_and_wine', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': False, 'Good For Groups': True, 'Price Range': 2}",business
1vc6NSfL-icWfnZvQcMziA,"Palms Casino Resort
4321 West Flamingo Rd
Las Vegas, NV 89103",{},TRUE,"['Nightlife', 'Dance Clubs']",Las Vegas,36,PERFECTO @ the Rain Nightclub,[],-115.2067011,NV,4,36.1104125,"{'Price Range': 3, 'Alcohol': 'full_bar', 'Good For Dancing': True, 'Noise Level': 'very_loud', 'Happy Hour': False, 'Music': {'video': False, 'live': True, 'dj': True, 'jukebox': False}, 'Outdoor Seating': True, 'Parking': {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}, 'Smoking': 'yes', 'Accepts Credit Cards': True, 'Good For Groups': True, 'Wheelchair Accessible': True}",business
mNjLNTOXSckssvYNn-ZFjg,"10720 W Indian School Road
Phoenix, AZ 85037",{},TRUE,"['Mexican', 'Restaurants']",Phoenix,6,Ramiro's Mexican Food,[],-112.2920313,AZ,3.5,33.493973,"{'Take-out': True, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Caters': False, 'Noise Level': 'quiet', 'Takes Reservations': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Has TV': False, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'none', 'Waiter Service': False, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': False, 'Price Range': 1}",business
l9Y_aWJ2HA8rAz__QhAC-g,"21001 N Tatum Blvd #60
Desert Ridge Marketplace
Phoenix, AZ 85050","{'Monday': {'close': '21:00', 'open': '10:00'}, 'Tuesday': {'close': '21:00', 'open': '10:00'}, 'Friday': {'close': '21:00', 'open': '10:00'}, 'Wednesday': {'close': '21:00', 'open': '10:00'}, 'Thursday': {'close': '21:00', 'open': '10:00'}, 'Sunday': {'close': '18:00', 'open': '11:00'}, 'Saturday': {'close': '21:00', 'open': '10:00'}}",TRUE,"['Fashion', 'Shopping', 'Shoe Stores', 'Sporting Goods', 'Accessories', 'Sports Wear']",Phoenix,4,Famous Footwear,[],-111.9719522,AZ,3.5,33.676089,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 2}",business
iWCeQqnvfl7uZdbQIOC-4g,"1350 Horizon Ridge Pkwy
Henderson, NV 89012","{'Monday': {'close': '18:00', 'open': '08:00'}, 'Tuesday': {'close': '18:00', 'open': '08:00'}, 'Friday': {'close': '18:00', 'open': '08:00'}, 'Wednesday': {'close': '18:00', 'open': '08:00'}, 'Thursday': {'close': '18:00', 'open': '08:00'}, 'Sunday': {'close': '17:00', 'open': '09:00'}, 'Saturday': {'close': '18:00', 'open': '08:00'}}",TRUE,"['Home Cleaning', 'Home Services']",Henderson,4,For The Love Of Clean,[],-115.0442123,NV,5,36.02216721,{},business
eDsEtecZTzysxjvCzOsaSQ,"7155 Arroyo Crossing Pwy
Spring Valley
Las Vegas, NV 89113","{'Monday': {'close': '21:30', 'open': '09:30'}, 'Tuesday': {'close': '21:30', 'open': '09:30'}, 'Friday': {'close': '21:30', 'open': '09:30'}, 'Wednesday': {'close': '21:30', 'open': '09:30'}, 'Thursday': {'close': '21:30', 'open': '09:30'}, 'Sunday': {'close': '20:00', 'open': '11:00'}, 'Saturday': {'close': '21:30', 'open': '09:30'}}",TRUE,"['Fashion', 'Shopping']",Las Vegas,14,Marshalls,['Spring Valley'],-115.2476202,NV,3.5,36.0620159,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True, 'Price Range': 2}",business
ntMsx_AVSG58X0_NcYL89g,"7400 Las Vegas Blvd S
Ste 67
Southeast
Las Vegas, NV 89123",{},TRUE,"['Hair Salons', 'Beauty & Spas']",Las Vegas,4,Hi-Lites Salon,['Southeast'],-115.1691493,NV,4,36.0549288,"{'By Appointment Only': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True, 'Price Range': 2}",business
4OOi0RBsJmIzDfTVQ2mTGA,"2101 S Decatur Blvd
Ste 25
Westside
Las Vegas, NV 89102","{'Monday': {'close': '21:00', 'open': '08:00'}, 'Tuesday': {'close': '21:00', 'open': '08:00'}, 'Friday': {'close': '21:00', 'open': '08:00'}, 'Wednesday': {'close': '21:00', 'open': '08:00'}, 'Thursday': {'close': '21:00', 'open': '08:00'}, 'Sunday': {'close': '21:00', 'open': '08:00'}, 'Saturday': {'close': '21:00', 'open': '08:00'}}",TRUE,"['Food', 'Beer, Wine & Spirits', 'Grocery']",Las Vegas,131,Trader Joe's,['Westside'],-115.2098129,NV,4.5,36.1486584,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True, 'Price Range': 2}",business
zD_0Ubr8kY7vGIwxKZCZZw,"450 King St N
Waterloo, ON N2J 2Z6",{},TRUE,"['Restaurants', 'Canadian (New)', 'Italian']",Waterloo,7,East Side Mario's,[],-80.5263265,ON,2,43.4874712,"{'Alcohol': 'full_bar', 'Good For': {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Takes Reservations': True, 'Wheelchair Accessible': True, 'Outdoor Seating': True, 'Price Range': 2}",business
DlQ8ZI4JjmkDrFJDfa3n8A,"7140 N Durango Dr
Ste 140
Centennial
Las Vegas, NV 89149","{'Monday': {'close': '22:00', 'open': '08:00'}, 'Tuesday': {'close': '22:00', 'open': '08:00'}, 'Friday': {'close': '22:00', 'open': '08:00'}, 'Wednesday': {'close': '22:00', 'open': '08:00'}, 'Thursday': {'close': '22:00', 'open': '08:00'}, 'Sunday': {'close': '20:00', 'open': '10:00'}, 'Saturday': {'close': '20:00', 'open': '08:00'}}",TRUE,"['Massage', 'Beauty & Spas']",Las Vegas,21,Massage Envy Spa Centennial Hills,['Centennial'],-115.2857044,NV,4,36.2914985,"{'Price Range': 2, 'Accepts Insurance': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'By Appointment Only': True, 'Accepts Credit Cards': True, 'Wheelchair Accessible': True}",business
jcWWytqmzMK7gu5zOmxkYg,"6505 N 7th St
Phoenix, AZ 85014","{'Monday': {'close': '17:00', 'open': '10:00'}, 'Tuesday': {'close': '17:00', 'open': '10:00'}, 'Friday': {'close': '17:00', 'open': '10:00'}, 'Wednesday': {'close': '17:00', 'open': '10:00'}, 'Thursday': {'close': '17:00', 'open': '10:00'}, 'Saturday': {'close': '16:00', 'open': '10:00'}}",TRUE,"['Used, Vintage & Consignment', 'Fashion', 'Shopping', 'Maternity Wear', 'Baby Gear & Furniture']",Phoenix,9,Baby Bloomers,[],-112.0644531,AZ,4,33.53224564,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 1}",business
cVXhTMuzAs4-qdMiCb8ysw,"133 High Street
Old Town
Edinburgh EH1 1SG",{},TRUE,"['Pubs', 'Bars', 'Nightlife']",Edinburgh,26,The Mitre,"['Old Town', 'Royal Mile']",-3.1869112,EDH,3.5,55.9503622,"{'Price Range': 2, 'Alcohol': 'full_bar', 'Good For Dancing': False, 'Noise Level': 'quiet', 'Coat Check': False, 'Has TV': True, 'Music': {'dj': False, 'background_music': True, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}, 'Outdoor Seating': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'upscale': False, 'touristy': True, 'trendy': False, 'hipster': False, 'casual': False}, 'Smoking': 'outdoor', 'Accepts Credit Cards': True, 'Good For Groups': True, 'Wheelchair Accessible': True}",business
LIHvBVKgoRJ-3azDNJUumg,"33 N 21st St
Downtown
Las Vegas, NV 89101","{'Monday': {'close': '18:00', 'open': '09:00'}, 'Tuesday': {'close': '18:00', 'open': '09:00'}, 'Friday': {'close': '18:00', 'open': '09:00'}, 'Wednesday': {'close': '18:00', 'open': '09:00'}, 'Thursday': {'close': '18:00', 'open': '09:00'}, 'Saturday': {'close': '15:00', 'open': '09:00'}}",TRUE,"['Auto Repair', 'Automotive']",Las Vegas,11,Best Muffler Shop,['Downtown'],-115.120703,NV,4.5,36.161333,{},business
FLEgS3ljM7Wy9mxtA9BS4w,"9320 W Sahara Ave
Westside
Las Vegas, NV 89117",{},TRUE,"['Health & Medical', 'Hospitals', 'Urgent Care']",Las Vegas,17,UMC Quick Care,['Westside'],-115.301857,NV,2.5,36.1456378,{'By Appointment Only': False},business
thZZBYz6YoUyp0DFa9YuIQ,"6400 S Eastern Ave
Ste 14
Southeast
Las Vegas, NV 89119",{},TRUE,"['Laboratory Testing', 'Diagnostic Services', 'Health & Medical']",Las Vegas,5,Psychemedics Corporation,['Southeast'],-115.1175528,NV,4.5,36.073179,{},business
QnAzW6KMSciUcuJ20oI3Bw,"3000 E Ray Rd
Bldg 1
Gilbert, AZ 85296","{'Monday': {'close': '21:00', 'open': '08:00'}, 'Tuesday': {'close': '21:00', 'open': '08:00'}, 'Friday': {'close': '21:00', 'open': '08:00'}, 'Wednesday': {'close': '21:00', 'open': '08:00'}, 'Thursday': {'close': '21:00', 'open': '08:00'}, 'Sunday': {'close': '21:00', 'open': '08:00'}, 'Saturday': {'close': '21:00', 'open': '08:00'}}",TRUE,"['American (Traditional)', 'Pizza', 'Salad', 'Restaurants']",Gilbert,770,Joe's Farm Grill,[],-111.7239189,AZ,4,33.32106164,"{'Alcohol': 'none', 'Noise Level': 'average', 'Has TV': False, 'Attire': 'casual', 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}, 'Good for Kids': True, 'Wheelchair Accessible': True, 'Caters': False, 'Delivery': False, 'Dogs Allowed': True, 'Corkage': False, 'Accepts Credit Cards': True, 'BYOB/Corkage': 'yes_free', 'Take-out': True, 'Price Range': 2, 'Outdoor Seating': True, 'Takes Reservations': False, 'Waiter Service': False, 'Wi-Fi': 'free', 'Good For': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Good For Kids': True, 'Good For Groups': True}",business
fhCF4WI-e9CJrwk1u2sdcA,"4310 Losee Rd
Ste 4
North Las Vegas, NV 89030","{'Tuesday': {'close': '16:00', 'open': '08:00'}, 'Friday': {'close': '16:00', 'open': '08:00'}, 'Monday': {'close': '16:00', 'open': '08:00'}, 'Thursday': {'close': '16:00', 'open': '08:00'}, 'Wednesday': {'close': '16:00', 'open': '08:00'}}",TRUE,"['Property Management', 'Home Services', 'Real Estate']",North Las Vegas,5,Priority Property Management,[],-115.115486,NV,2,36.2383,{'Accepts Credit Cards': False},business
J7azgDB3RQOVFHfyVEk5HA,"4457 W Charleston Blvd
Westside
Las Vegas, NV 89102","{'Monday': {'close': '21:00', 'open': '11:00'}, 'Tuesday': {'close': '21:00', 'open': '11:00'}, 'Friday': {'close': '22:00', 'open': '11:00'}, 'Wednesday': {'close': '21:00', 'open': '11:00'}, 'Thursday': {'close': '21:00', 'open': '11:00'}, 'Sunday': {'close': '21:00', 'open': '11:00'}, 'Saturday': {'close': '22:00', 'open': '11:00'}}",FALSE,"['Mexican', 'Restaurants']",Las Vegas,23,Macayo Vegas,['Westside'],-115.2003983,NV,3.5,36.1589913,"{'Take-out': True, 'Wi-Fi': 'no', 'Good For': {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}, 'Noise Level': 'average', 'Takes Reservations': True, 'Has TV': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}, 'Wheelchair Accessible': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Alcohol': 'full_bar', 'Waiter Service': True, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Good For Groups': True, 'Price Range': 2}",business
nvrdAXTmWV_wsyQguO3acw,"2200 N Central Ave
Ste 400
Phoenix, AZ 85004","{'Friday': {'close': '17:00', 'open': '07:00'}, 'Tuesday': {'close': '17:00', 'open': '07:00'}, 'Monday': {'close': '17:00', 'open': '07:00'}, 'Wednesday': {'close': '17:00', 'open': '07:00'}, 'Thursday': {'close': '17:00', 'open': '07:00'}}",TRUE,"['Specialty Schools', 'Vocational & Technical School', 'Education']",Phoenix,3,Training To You Inc,[],-112.074811,AZ,4.5,33.472129,{},business
ZAqUJfzkwyIvpIyo5JqPlg,"9725 S Eastern Ave
Southeast
Las Vegas, NV 89123",{},TRUE,"['Department Stores', 'Fashion', 'Shopping']",Las Vegas,6,The Studio At Target,['Southeast'],-115.121841,NV,3,36.012394,"{'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Price Range': 2}",business
AqH7DtECbh1KaolztsNh1g,"The Cromwell Las Vegas Resort & Casino
3595 Las Vegas Blvd S
The Strip
Las Vegas, NV 89109","{'Monday': {'close': '00:00', 'open': '00:00'}, 'Tuesday': {'close': '00:00', 'open': '00:00'}, 'Friday': {'close': '00:00', 'open': '00:00'}, 'Wednesday': {'close': '00:00', 'open': '00:00'}, 'Thursday': {'close': '00:00', 'open': '00:00'}, 'Sunday': {'close': '00:00', 'open': '00:00'}, 'Saturday': {'close': '00:00', 'open': '00:00'}}",TRUE,"['Arts & Entertainment', 'Casinos']",Las Vegas,55,The Cromwell Las Vegas Resort & Casino,['The Strip'],-115.17191,NV,4,36.114958,{'Good for Kids': False},business
IQgjTlC41zvIj3Mg0xha1w,"1645 W Warm Springs Rd
Henderson, NV 89014","{'Monday': {'close': '19:00', 'open': '10:00'}, 'Tuesday': {'close': '19:00', 'open': '10:00'}, 'Friday': {'close': '19:00', 'open': '10:00'}, 'Wednesday': {'close': '19:00', 'open': '10:00'}, 'Thursday': {'close': '19:00', 'open': '10:00'}, 'Sunday': {'close': '18:00', 'open': '10:00'}, 'Saturday': {'close': '19:00', 'open': '10:00'}}",TRUE,"['Local Services', 'Mobile Phone Repair', 'IT Services & Computer Repair']",Henderson,8,Wireless Phone Doctors,[],-115.0559112,NV,5,36.05557726,{'Accepts Credit Cards': True},business
LW3kZXGjdOX2i_8Z4X24Bw,"4745 N 7th St
Ste 410
Phoenix, AZ 85014",{},TRUE,"['Mass Media', 'Radio Stations']",Phoenix,7,X 103.9,[],-112.064276,AZ,1,33.5067664,{},business
qp9KRfugt2HW25r6N-UKlQ,"7125 E Shea Blvd
Ste 102
Scottsdale, AZ 85253","{'Thursday': {'close': '16:00', 'open': '11:00'}, 'Tuesday': {'close': '15:00', 'open': '09:00'}, 'Friday': {'close': '16:00', 'open': '11:00'}, 'Wednesday': {'close': '19:00', 'open': '11:00'}, 'Monday': {'close': '15:00', 'open': '11:00'}}",TRUE,"['Eyelash Service', 'Beauty & Spas']",Scottsdale,4,Lash Out Couture,[],-111.96828,AZ,5,33.546,"{'By Appointment Only': True, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}}",business
PoJOl7Hk0dIG5bpMebFj3A,"12621 N Tatum Blvd
Village Square
Phoenix, AZ 85032","{'Monday': {'close': '20:00', 'open': '09:00'}, 'Tuesday': {'close': '20:00', 'open': '09:00'}, 'Friday': {'close': '20:00', 'open': '08:30'}, 'Wednesday': {'close': '20:00', 'open': '09:00'}, 'Thursday': {'close': '19:30', 'open': '09:00'}, 'Sunday': {'close': '18:00', 'open': '10:00'}, 'Saturday': {'close': '19:30', 'open': '09:00'}}",TRUE,"['Hair Salons', ""Men's Hair Salons"", 'Beauty & Spas']",Phoenix,4,Supercuts,[],-111.978777,AZ,3.5,33.600553,"{'By Appointment Only': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Price Range': 2}",business
rGDtWLAVg3e38S0PDtmWWw,"3300 E Union Hills Dr
Phoenix, AZ 85050","{'Tuesday': {'close': '18:00', 'open': '06:00'}, 'Friday': {'close': '18:00', 'open': '06:00'}, 'Monday': {'close': '18:00', 'open': '06:00'}, 'Thursday': {'close': '18:00', 'open': '06:00'}, 'Wednesday': {'close': '18:00', 'open': '06:00'}}",TRUE,"['Local Services', 'Preschools', 'Education', 'Child Care & Day Care']",Phoenix,6,Valley Child Care & Learning Centers,[],-112.0111728,AZ,4.5,33.65550399,{'Accepts Credit Cards': True},business
