checkin_info,type,business_id
"{'11-3': 3, '13-4': 10, '10-4': 1, '11-0': 1, '16-1': 1, '15-0': 2, '15-3': 2, '15-2': 1, '15-5': 3, '15-4': 3, '15-6': 3, '18-0': 5, '18-1': 3, '18-2': 2, '18-3': 1, '18-4': 4, '18-5': 5, '14-4': 2, '14-5': 6, '14-6': 2, '14-0': 6, '14-1': 2, '14-2': 1, '14-3': 2, '16-6': 2, '19-5': 2, '19-4': 1, '17-0': 1, '19-1': 5, '19-0': 2, '19-3': 5, '19-2': 3, '13-3': 7, '13-2': 3, '13-1': 2, '13-0': 4, '11-1': 1, '13-6': 5, '13-5': 4, '11-2': 2, '12-4': 4, '12-5': 6, '12-2': 2, '12-3': 6, '12-0': 7, '12-1': 11, '11-5': 2, '11-4': 3, '20-1': 1, '20-0': 3, '20-3': 4, '20-2': 1, '16-2': 1, '17-6': 1, '16-0': 2, '11-6': 4, '17-3': 3, '17-2': 1, '17-1': 1, '16-5': 1, '21-4': 2, '10-1': 1, '21-0': 1, '10-5': 1, '10-6': 1, '21-3': 1}",checkin,lW0kmB01LDdXJvBpZWKgNg
"{'16-0': 1, '13-4': 2, '13-0': 1, '16-1': 1, '17-6': 2, '15-1': 2, '15-3': 5, '15-2': 1, '15-5': 3, '15-4': 4, '15-6': 4, '18-3': 2, '14-4': 3, '16-6': 2, '14-6': 2, '14-0': 3, '14-1': 2, '14-3': 2, '17-1': 2, '17-0': 2, '19-0': 1, '19-3': 1, '11-5': 4, '13-2': 1, '13-1': 1, '11-6': 5, '11-0': 2, '13-5': 6, '14-5': 4, '12-6': 4, '12-4': 2, '12-5': 3, '12-2': 1, '12-0': 1, '12-1': 1, '9-3': 1, '9-5': 3, '11-4': 1, '9-6': 1, '16-2': 2, '16-3': 6, '17-5': 4, '17-4': 2, '17-3': 2, '17-2': 2, '16-4': 4, '16-5': 3, '10-0': 1, '10-1': 1, '10-4': 3, '10-5': 5, '13-6': 4}",checkin,WVwpMgUEvga70TPfrDAtgw
"{'22-6': 2, '22-5': 2, '22-4': 1, '22-3': 1, '22-2': 2, '22-0': 1, '19-5': 3, '19-4': 2, '19-1': 2, '19-0': 1, '19-3': 4, '19-2': 5, '11-5': 5, '11-4': 3, '11-6': 1, '11-1': 1, '11-0': 2, '11-3': 2, '11-2': 3, '12-6': 13, '12-4': 4, '12-5': 6, '12-2': 1, '12-3': 1, '12-0': 5, '12-1': 3, '16-2': 2, '20-1': 2, '16-0': 4, '16-1': 7, '16-6': 3, '16-4': 4, '16-5': 5, '21-4': 1, '21-5': 3, '21-6': 4, '21-0': 1, '20-3': 1, '21-2': 3, '21-3': 1, '7-6': 1, '20-6': 1, '16-3': 1, '15-1': 3, '15-0': 2, '15-3': 1, '15-2': 1, '15-5': 1, '15-4': 2, '15-6': 1, '18-0': 2, '18-1': 1, '18-2': 6, '18-3': 4, '18-4': 5, '18-5': 3, '18-6': 6, '6-4': 1, '6-2': 1, '6-0': 1, '21-1': 1, '8-4': 1, '8-5': 3, '8-6': 5, '8-0': 2, '8-1': 2, '8-2': 2, '8-3': 1, '20-0': 1, '23-2': 1, '23-3': 4, '23-1': 3, '23-6': 2, '23-4': 3, '23-5': 1, '0-5': 2, '0-0': 1, '0-1': 3, '0-2': 1, '13-3': 5, '13-1': 3, '13-0': 4, '13-6': 8, '13-5': 2, '13-4': 2, '9-1': 3, '9-0': 1, '9-3': 1, '9-5': 1, '9-4': 1, '9-6': 2, '7-3': 3, '7-2': 1, '7-1': 1, '20-2': 3, '20-5': 3, '20-4': 3, '7-4': 3, '17-6': 2, '17-4': 1, '17-3': 4, '17-2': 2, '17-1': 3, '10-0': 2, '10-1': 2, '10-2': 2, '10-3': 3, '10-4': 2, '10-5': 7, '10-6': 6, '2-3': 1, '14-4': 4, '14-5': 4, '14-6': 3, '14-0': 1, '14-1': 2, '14-2': 1, '14-3': 2, '1-5': 1, '1-4': 1}",checkin,nIkJ9z9GM2mthq80s3l0Mg
"{'14-5': 1, '16-0': 1, '12-2': 1, '10-6': 1}",checkin,x6cn5D2kX5oWziFozdTt9g
"{'16-0': 1, '11-3': 11, '13-4': 1, '22-5': 1, '13-0': 1, '16-1': 4, '16-3': 3, '15-0': 1, '15-2': 2, '15-5': 3, '15-4': 3, '15-6': 2, '18-0': 5, '18-1': 3, '18-2': 5, '18-3': 3, '18-4': 20, '18-5': 10, '18-6': 8, '14-4': 1, '17-3': 9, '14-6': 2, '14-0': 1, '14-2': 1, '14-3': 1, '16-4': 8, '19-5': 9, '19-4': 9, '19-6': 6, '19-1': 5, '19-0': 2, '19-3': 2, '19-2': 2, '11-5': 4, '13-2': 1, '13-1': 1, '17-0': 6, '13-6': 4, '13-5': 2, '14-5': 2, '12-6': 4, '12-4': 2, '12-5': 5, '12-2': 1, '12-3': 9, '12-0': 2, '11-2': 1, '13-3': 2, '11-6': 1, '20-1': 3, '20-0': 2, '20-3': 5, '20-2': 8, '20-5': 6, '20-4': 6, '20-6': 5, '16-2': 2, '17-6': 4, '17-5': 16, '17-4': 11, '16-6': 6, '17-2': 2, '17-1': 6, '16-5': 5, '21-4': 3, '21-5': 1, '10-2': 3, '10-3': 2, '21-2': 1, '11-0': 1}",checkin,1ggcLvWPBDWnp5MVTRnoRg
"{'11-3': 1, '15-2': 1, '17-4': 2, '18-5': 1, '16-6': 1, '14-6': 1, '17-1': 2, '11-5': 3, '11-6': 2, '13-6': 2, '13-5': 2, '12-6': 1, '12-5': 4, '12-2': 2, '9-5': 1, '16-2': 1, '17-6': 1, '17-5': 3, '16-1': 1, '17-3': 1, '17-2': 1, '16-4': 2, '16-5': 1, '10-4': 1, '10-5': 3}",checkin,bCMnhi5wKBYAgzI_KNmvVA
"{'11-0': 1, '17-1': 1, '15-0': 1, '15-3': 1, '15-2': 1, '15-5': 1, '19-0': 2, '19-3': 1, '20-4': 1, '11-4': 1, '16-1': 1, '11-1': 3, '17-2': 1, '23-4': 1, '14-5': 1, '10-1': 3, '14-6': 1, '17-4': 1, '11-3': 1, '12-0': 2, '12-1': 2}",checkin,dVdZTdXcz2W-Hp3NFXQuJA
"{'15-3': 1, '15-2': 1, '15-4': 1, '18-3': 2, '18-4': 2, '14-6': 1, '16-4': 1, '19-2': 1, '13-6': 1, '13-4': 1, '12-5': 1, '12-1': 1, '9-2': 2, '16-2': 2, '16-3': 4, '17-4': 2, '17-3': 1, '17-2': 1, '17-1': 1, '10-1': 1, '10-2': 1, '10-6': 1}",checkin,v0ozmsV131z3de5p_-w3iQ
"{'22-5': 4, '22-4': 1, '22-3': 4, '22-2': 1, '22-0': 1, '19-5': 5, '19-4': 4, '19-6': 3, '19-1': 5, '19-0': 3, '19-3': 8, '19-2': 5, '11-5': 2, '11-4': 1, '11-6': 4, '11-1': 4, '11-0': 1, '11-3': 2, '11-2': 4, '12-6': 3, '12-4': 3, '12-5': 4, '12-2': 3, '12-3': 2, '12-0': 4, '12-1': 2, '16-2': 5, '16-3': 4, '16-0': 6, '16-1': 6, '16-6': 5, '16-4': 7, '7-2': 2, '21-4': 3, '21-5': 2, '21-6': 1, '21-1': 1, '21-2': 3, '21-3': 1, '20-4': 2, '7-4': 1, '15-1': 2, '15-0': 3, '15-3': 2, '15-2': 1, '15-5': 8, '15-4': 6, '15-6': 6, '18-0': 5, '18-1': 2, '18-2': 4, '18-3': 6, '18-4': 8, '18-5': 3, '18-6': 9, '16-5': 3, '8-4': 1, '8-5': 2, '8-6': 1, '8-1': 2, '8-2': 1, '23-2': 2, '23-3': 2, '23-0': 1, '23-1': 1, '23-4': 1, '0-4': 1, '0-5': 1, '2-0': 1, '0-3': 2, '13-3': 3, '13-2': 1, '13-1': 2, '13-6': 4, '13-5': 7, '13-4': 3, '9-2': 1, '9-5': 2, '9-4': 2, '20-1': 7, '20-0': 4, '20-3': 3, '20-2': 6, '20-5': 5, '7-6': 2, '20-6': 3, '17-6': 9, '17-5': 3, '17-4': 2, '17-3': 7, '17-2': 6, '17-1': 10, '17-0': 6, '10-0': 2, '10-1': 1, '10-3': 1, '10-5': 3, '10-6': 1, '14-4': 3, '14-5': 3, '14-6': 6, '14-0': 6, '14-1': 2, '14-2': 3, '14-3': 3, '1-0': 1, '1-4': 1, '1-6': 1, '5-2': 1, '3-5': 1}",checkin,WwRUawFNTDzh3bQ-wZIGEw
"{'16-0': 4, '16-3': 2, '15-0': 1, '15-3': 2, '15-2': 2, '15-5': 2, '22-5': 3, '15-6': 1, '18-0': 2, '18-1': 5, '18-2': 2, '17-4': 8, '18-4': 7, '18-5': 6, '18-6': 4, '22-0': 2, '16-6': 5, '14-6': 4, '14-2': 1, '17-1': 6, '19-5': 7, '19-4': 7, '19-6': 2, '19-1': 3, '19-0': 6, '19-3': 7, '19-2': 5, '17-0': 2, '13-5': 2, '14-5': 2, '12-6': 3, '11-6': 2, '18-3': 6, '20-1': 4, '20-0': 4, '20-3': 4, '20-2': 2, '20-5': 6, '20-4': 7, '20-6': 1, '16-2': 5, '17-6': 9, '17-5': 10, '16-1': 6, '17-3': 6, '17-2': 5, '16-4': 3, '16-5': 14, '21-4': 2, '21-6': 2, '21-1': 1, '21-2': 1, '21-3': 1}",checkin,80tJzUERJjRDjpxUXy4M6w
"{'6-5': 2, '7-6': 2, '1-6': 1}",checkin,9Z5hr1z6TSpmB3frAuX7aA
"{'22-6': 17, '22-5': 16, '22-4': 30, '22-3': 18, '22-2': 9, '22-1': 16, '22-0': 8, '12-1': 10, '9-1': 9, '19-5': 24, '19-4': 30, '19-6': 13, '19-1': 18, '19-0': 17, '19-3': 15, '19-2': 16, '11-5': 32, '11-4': 16, '11-6': 20, '11-1': 13, '11-0': 22, '11-3': 9, '11-2': 13, '12-6': 32, '4-4': 5, '12-4': 26, '12-5': 26, '12-2': 12, '12-3': 12, '12-0': 12, '9-4': 10, '16-2': 10, '16-3': 13, '16-0': 14, '16-1': 4, '16-6': 14, '16-4': 39, '16-5': 18, '21-4': 32, '21-5': 27, '21-6': 10, '21-0': 10, '21-1': 17, '21-2': 12, '21-3': 13, '20-2': 13, '7-6': 9, '7-4': 4, '15-1': 14, '15-0': 21, '15-3': 18, '15-2': 17, '15-5': 31, '15-4': 34, '15-6': 27, '18-0': 19, '18-1': 16, '18-2': 18, '18-3': 19, '18-4': 38, '18-5': 24, '18-6': 16, '6-6': 7, '6-4': 4, '6-5': 3, '6-2': 2, '6-3': 6, '6-0': 5, '6-1': 5, '8-4': 8, '8-5': 15, '8-6': 9, '8-0': 8, '8-1': 8, '8-2': 6, '8-3': 7, '20-1': 8, '4-3': 4, '23-2': 5, '23-3': 18, '23-0': 8, '23-1': 6, '23-6': 12, '23-4': 23, '23-5': 10, '7-2': 4, '0-4': 14, '0-5': 25, '0-6': 14, '2-1': 1, '0-0': 9, '0-1': 8, '0-2': 4, '2-5': 19, '13-3': 12, '13-2': 17, '13-1': 21, '13-0': 14, '13-6': 11, '13-5': 35, '13-4': 21, '7-1': 4, '4-0': 4, '9-0': 10, '9-3': 9, '9-2': 11, '9-5': 17, '4-5': 4, '4-6': 3, '9-6': 14, '7-3': 5, '20-0': 14, '20-3': 16, '7-0': 7, '20-5': 36, '20-4': 26, '7-5': 5, '20-6': 20, '17-6': 14, '17-5': 27, '17-4': 29, '17-3': 16, '17-2': 20, '17-1': 13, '17-0': 11, '10-0': 12, '10-1': 9, '10-2': 10, '10-3': 17, '10-4': 13, '10-5': 32, '10-6': 18, '2-2': 2, '2-3': 5, '2-6': 11, '2-4': 3, '0-3': 4, '14-4': 23, '14-5': 27, '14-6': 24, '14-0': 7, '14-1': 14, '14-2': 12, '14-3': 15, '1-1': 2, '1-0': 7, '1-3': 4, '1-2': 7, '1-5': 22, '1-4': 11, '1-6': 16, '5-5': 5, '5-4': 5, '5-6': 4, '5-1': 2, '5-0': 4, '5-3': 2, '5-2': 2, '3-6': 7, '3-5': 11, '3-4': 3, '3-3': 1, '3-2': 4, '3-1': 1, '3-0': 1}",checkin,WnY4HPJIYNXOPQH2mFzl2Q
"{'18-4': 1, '15-4': 3, '15-5': 1, '17-5': 1, '22-0': 1, '18-1': 1, '22-5': 3, '22-4': 2, '23-6': 1, '22-2': 1, '18-6': 1, '19-4': 1, '14-4': 1, '17-3': 1, '14-6': 1, '14-2': 1, '0-4': 1, '0-6': 1, '19-6': 2, '2-6': 1, '19-0': 1, '18-2': 1, '19-5': 4, '1-0': 2, '23-5': 1, '19-1': 1, '1-4': 1, '19-2': 1, '13-2': 1, '11-6': 1, '13-6': 1, '12-6': 1, '17-4': 2, '22-3': 2, '1-1': 1, '7-3': 1, '20-0': 2, '20-3': 2, '20-2': 2, '20-5': 5, '20-4': 2, '7-5': 1, '20-6': 1, '16-2': 1, '17-6': 5, '16-0': 1, '16-1': 1, '16-6': 3, '17-2': 1, '17-1': 2, '21-4': 2, '21-5': 1, '21-6': 2, '10-5': 1, '21-3': 1}",checkin,pskYm2jEmyTUXMYI-HlL8g
"{'17-0': 1, '15-6': 3, '18-1': 1, '18-3': 1, '18-4': 1, '18-5': 1, '18-6': 3, '14-4': 2, '14-5': 1, '14-6': 2, '14-2': 1, '19-5': 1, '19-4': 1, '19-6': 1, '11-4': 1, '13-1': 2, '11-6': 2, '11-0': 3, '13-5': 1, '12-4': 1, '12-5': 4, '12-3': 1, '12-1': 1, '9-3': 1, '20-0': 1, '20-3': 1, '20-4': 1, '16-2': 1, '17-6': 1, '17-5': 1, '16-6': 1, '16-4': 2, '16-5': 2, '10-5': 1, '10-6': 1}",checkin,Pumtk3Fp2_c2eA2U9dziRA
"{'18-0': 1, '17-6': 1, '15-3': 1, '15-2': 2, '15-4': 1, '23-2': 1, '22-5': 2, '17-4': 1, '18-4': 2, '18-5': 1, '23-4': 1, '14-4': 1, '14-5': 3, '14-6': 1, '14-2': 1, '0-4': 1, '0-6': 1, '0-2': 1, '19-5': 1, '19-6': 2, '19-0': 2, '1-4': 1, '13-3': 1, '13-6': 4, '12-2': 1, '22-3': 1, '11-5': 1, '9-5': 1, '20-4': 1, '20-6': 1, '16-3': 2, '17-5': 4, '16-1': 2, '17-3': 2, '17-2': 1, '16-4': 1, '21-4': 1, '21-5': 1, '21-0': 1, '10-5': 2, '10-6': 2}",checkin,tLVboBJy-Q0XW-Q6G_Yfmg
"{'22-6': 1, '22-5': 5, '22-4': 5, '22-3': 3, '22-2': 2, '22-1': 2, '22-0': 2, '19-5': 15, '19-4': 17, '19-6': 6, '19-1': 6, '19-0': 5, '19-3': 11, '19-2': 7, '11-5': 8, '11-4': 6, '11-6': 1, '11-1': 3, '11-0': 2, '11-3': 1, '11-2': 2, '12-6': 6, '12-4': 3, '12-5': 10, '12-2': 3, '12-3': 6, '12-0': 5, '12-1': 4, '16-2': 7, '16-3': 8, '16-0': 4, '16-1': 8, '16-6': 3, '16-4': 18, '16-5': 8, '21-4': 7, '21-5': 7, '21-6': 2, '21-0': 3, '21-1': 1, '21-2': 3, '21-3': 3, '15-1': 1, '15-0': 1, '15-3': 2, '15-2': 1, '15-5': 10, '15-4': 7, '15-6': 8, '18-0': 9, '18-1': 11, '18-2': 8, '18-3': 14, '18-4': 15, '18-5': 16, '18-6': 9, '23-3': 1, '23-0': 1, '23-1': 2, '23-6': 2, '23-4': 3, '23-5': 2, '0-4': 1, '13-3': 2, '13-2': 3, '13-1': 7, '13-0': 6, '13-6': 6, '13-5': 12, '13-4': 7, '9-6': 1, '20-1': 3, '20-0': 4, '20-3': 4, '20-2': 6, '20-5': 9, '20-4': 7, '20-6': 1, '17-6': 7, '17-5': 12, '17-4': 10, '17-3': 13, '17-2': 6, '17-1': 6, '17-0': 8, '10-1': 2, '10-4': 1, '10-6': 2, '14-4': 5, '14-5': 11, '14-6': 8, '14-0': 6, '14-1': 3, '14-3': 3}",checkin,m34siNIv_F15LIzkmxP7-g
"{'18-2': 2, '18-3': 1, '18-4': 1, '18-5': 1, '14-5': 1, '14-3': 1, '16-5': 2, '11-5': 2, '12-6': 1, '12-4': 1, '12-2': 2, '12-3': 1, '9-3': 1, '9-2': 1, '9-4': 2, '7-3': 1, '16-0': 1, '17-4': 1, '17-1': 1, '17-0': 1, '8-5': 1, '10-4': 1}",checkin,Vsxdu3kcERETQcagFwwFgw
"{'10-2': 1, '3-4': 1, '6-0': 1}",checkin,zS0SNIczKKrrDulbnd5BKQ
"{'9-6': 2, '19-5': 2, '17-5': 1, '16-6': 1, '18-5': 1, '13-5': 1, '16-5': 1, '10-6': 1, '13-6': 1}",checkin,X1ilF4E9FCC8atTyeNfSng
"{'14-0': 1, '14-1': 1, '22-1': 1}",checkin,CDgv-AEDqc_VY1Uj9fZLXA
"{'17-0': 5, '16-0': 3, '11-3': 11, '11-2': 9, '22-0': 4, '11-0': 3, '17-6': 11, '15-1': 1, '15-0': 6, '15-3': 4, '15-2': 8, '15-5': 9, '15-4': 5, '15-6': 15, '18-0': 17, '18-1': 2, '18-2': 18, '17-4': 16, '18-4': 21, '18-5': 27, '18-6': 19, '21-5': 8, '14-4': 7, '14-5': 13, '14-6': 8, '14-0': 6, '14-2': 9, '14-3': 8, '22-4': 1, '0-0': 2, '17-1': 3, '19-5': 38, '19-4': 31, '19-6': 25, '19-1': 3, '19-0': 8, '19-3': 7, '19-2': 26, '13-3': 13, '13-2': 16, '13-1': 1, '11-6': 6, '11-1': 1, '13-6': 17, '13-5': 14, '13-4': 20, '12-6': 10, '12-4': 25, '12-5': 16, '12-2': 11, '12-3': 19, '12-0': 10, '12-1': 1, '11-5': 5, '23-4': 1, '18-3': 13, '11-4': 14, '20-1': 7, '20-0': 10, '20-3': 12, '20-2': 23, '20-5': 12, '20-4': 21, '20-6': 15, '16-2': 7, '16-3': 12, '17-5': 14, '13-0': 12, '16-6': 11, '17-2': 13, '16-4': 9, '16-5': 9, '21-4': 5, '17-3': 5, '21-6': 5, '7-0': 1, '21-0': 11, '21-1': 1, '21-2': 10, '21-3': 8}",checkin,uY1hOM4pySx07Yle9NGAiQ
"{'7-0': 1, '7-6': 1, '12-6': 2, '17-5': 1, '15-6': 1, '17-6': 3, '8-2': 1, '18-1': 1, '15-1': 1, '15-0': 1, '15-3': 2, '15-2': 4, '15-5': 3, '15-4': 6, '12-3': 1, '18-0': 1, '23-3': 1, '18-2': 3, '18-3': 4, '18-4': 3, '18-5': 1, '22-1': 1, '22-0': 1, '14-4': 1, '14-5': 3, '14-0': 1, '14-1': 1, '14-2': 2, '0-0': 2, '0-1': 1, '10-4': 2, '19-6': 1, '19-1': 1, '19-0': 2, '19-3': 1, '19-2': 3, '11-5': 2, '11-4': 2, '11-1': 1, '11-0': 1, '19-5': 1, '12-4': 2, '12-2': 2, '8-6': 1, '12-0': 3, '9-1': 2, '23-4': 1, '9-5': 1, '9-4': 2, '4-6': 1, '9-6': 1, '7-3': 1, '20-0': 1, '20-2': 2, '20-5': 1, '20-4': 1, '8-1': 1, '16-2': 1, '16-3': 3, '16-0': 1, '17-4': 4, '16-6': 1, '17-2': 2, '17-1': 2, '16-5': 4, '8-4': 1, '10-2': 1, '10-3': 6, '8-0': 1, '16-4': 1, '21-2': 1, '13-6': 1}",checkin,mWbvax6YkhyxLkrpK8xNBw
"{'15-2': 1, '15-4': 1, '18-0': 2, '18-1': 5, '18-2': 1, '18-3': 2, '18-4': 1, '14-3': 1, '16-4': 1, '19-1': 1, '19-0': 1, '19-3': 1, '11-1': 1, '6-4': 1, '6-2': 1, '9-5': 1, '5-3': 1, '7-3': 1, '7-4': 1, '16-1': 2, '17-3': 7, '17-2': 8, '17-1': 9, '17-0': 14, '8-2': 1}",checkin,3S_OzqFk_H_68pH9vr0w-Q
"{'22-5': 4, '22-4': 4, '22-3': 1, '22-1': 1, '22-0': 1, '19-5': 21, '19-4': 15, '19-6': 3, '19-1': 7, '19-0': 6, '19-3': 17, '19-2': 6, '11-5': 3, '11-4': 12, '11-6': 2, '11-1': 3, '11-0': 2, '11-3': 5, '11-2': 2, '12-6': 3, '12-4': 16, '12-5': 1, '12-2': 11, '12-3': 7, '12-0': 3, '12-1': 8, '16-2': 6, '16-3': 8, '16-0': 2, '16-1': 4, '16-6': 4, '16-4': 18, '16-5': 5, '21-4': 7, '21-5': 7, '21-6': 1, '21-0': 2, '21-1': 5, '21-2': 2, '21-3': 9, '15-1': 3, '15-3': 1, '15-2': 1, '15-5': 1, '15-4': 8, '18-0': 8, '18-1': 11, '18-2': 7, '18-3': 23, '18-4': 20, '18-5': 13, '18-6': 8, '6-3': 1, '8-6': 1, '8-3': 1, '23-5': 1, '0-6': 2, '13-3': 2, '13-2': 2, '13-1': 1, '13-5': 1, '13-4': 1, '20-1': 4, '20-0': 2, '20-3': 4, '20-2': 4, '20-5': 19, '20-4': 9, '7-5': 1, '20-6': 4, '17-5': 5, '17-4': 26, '17-3': 21, '17-2': 13, '17-1': 6, '17-0': 8, '10-1': 1, '10-2': 2, '10-4': 4, '10-5': 2, '10-6': 2, '14-4': 1, '14-1': 1, '14-2': 1, '14-3': 1, '1-3': 1, '5-5': 1, '5-3': 1}",checkin,GU3GGuECUTbHG8NPHXG9mQ
"{'20-1': 1, '13-4': 4, '15-4': 3, '15-1': 5, '15-3': 2, '15-5': 5, '16-0': 2, '15-6': 7, '18-1': 2, '17-4': 1, '18-4': 2, '18-5': 2, '14-4': 1, '14-5': 2, '14-6': 3, '14-0': 1, '14-3': 1, '16-6': 3, '16-4': 3, '9-0': 1, '19-4': 1, '19-1': 2, '13-3': 1, '13-2': 2, '11-6': 2, '11-0': 2, '13-5': 5, '11-2': 3, '12-6': 2, '12-4': 2, '12-5': 4, '12-2': 2, '12-3': 2, '12-1': 2, '11-5': 7, '9-5': 1, '18-3': 1, '7-3': 1, '7-2': 1, '20-3': 1, '20-5': 1, '20-4': 1, '7-5': 2, '16-2': 3, '16-3': 2, '17-5': 1, '16-1': 3, '17-3': 2, '17-2': 2, '17-1': 5, '17-0': 2, '8-5': 2, '10-3': 1, '10-5': 1, '10-6': 2, '13-6': 2}",checkin,4lFEPOVt3R3fjs384BtDJg
"{'18-3': 1, '12-2': 1, '10-6': 1, '14-2': 1}",checkin,8LFndchU7tFvhtrmk2lWfg
"{'12-5': 1, '15-2': 1, '16-5': 1}",checkin,0VhpuQ8pQcJU5DgNfk1KYA
"{'15-1': 1, '15-5': 1, '18-2': 2, '14-6': 1, '19-0': 1, '19-2': 1, '11-5': 1, '13-2': 1, '11-6': 1, '13-5': 1, '12-4': 1, '12-5': 1, '12-0': 1, '16-2': 1, '16-3': 1, '16-0': 2, '16-1': 1, '17-3': 1, '16-4': 2, '17-0': 1, '8-0': 1, '10-5': 1, '10-6': 2}",checkin,_OT4bXU8cfzZDWCPrM-aWg
"{'17-0': 2, '16-0': 2, '13-5': 6, '13-4': 5, '10-1': 1, '16-5': 2, '22-2': 1, '21-2': 2, '20-6': 4, '6-5': 1, '11-4': 3, '17-6': 2, '15-0': 5, '15-3': 1, '15-2': 2, '15-5': 6, '15-4': 4, '15-6': 3, '18-0': 6, '18-1': 1, '18-2': 1, '18-3': 3, '18-4': 5, '18-5': 1, '18-6': 4, '14-4': 2, '14-5': 3, '14-6': 6, '14-0': 1, '14-1': 3, '14-2': 2, '14-3': 3, '17-1': 2, '19-5': 2, '19-4': 4, '19-6': 4, '19-0': 1, '19-3': 2, '19-2': 4, '13-3': 5, '13-2': 4, '13-1': 5, '13-0': 8, '11-1': 4, '13-6': 8, '11-3': 4, '11-2': 2, '12-6': 8, '12-4': 11, '12-5': 8, '12-2': 7, '12-3': 7, '12-0': 14, '12-1': 7, '9-1': 1, '11-5': 4, '11-6': 2, '10-3': 1, '9-5': 2, '9-4': 1, '1-4': 1, '9-6': 3, '10-4': 2, '20-3': 2, '20-2': 2, '20-5': 8, '20-4': 1, '8-1': 1, '16-2': 3, '10-0': 1, '17-5': 5, '17-4': 5, '16-6': 1, '17-2': 1, '16-4': 3, '20-0': 2, '21-4': 2, '21-5': 1, '21-6': 2, '21-3': 2, '8-0': 1, '10-5': 6, '10-6': 4, '11-0': 1}",checkin,XC9tnUvXARu6XjRxO6u8DQ
"{'0-2': 1, '19-5': 1, '15-4': 1, '13-3': 1, '13-2': 3, '16-0': 1, '10-2': 1}",checkin,BosUOpPIn6a-jvyakJ-WGg
"{'13-5': 2, '6-4': 1, '15-0': 1, '15-3': 1, '15-5': 1, '15-6': 1, '18-0': 2, '18-1': 4, '18-2': 3, '18-3': 2, '22-3': 1, '18-5': 2, '23-4': 1, '23-5': 1, '18-4': 2, '14-6': 2, '14-0': 1, '14-1': 2, '14-3': 2, '17-3': 1, '18-6': 15, '19-5': 1, '19-4': 2, '19-6': 19, '19-0': 2, '19-2': 4, '11-5': 2, '11-4': 1, '11-6': 1, '11-1': 2, '11-0': 4, '11-3': 2, '13-4': 4, '12-6': 3, '12-4': 1, '12-5': 4, '12-2': 3, '12-3': 1, '12-0': 9, '12-1': 2, '13-3': 2, '9-5': 1, '20-1': 1, '20-0': 3, '20-2': 2, '20-5': 4, '20-4': 1, '20-6': 6, '16-2': 1, '17-5': 2, '17-4': 1, '16-6': 3, '17-2': 2, '16-4': 1, '16-5': 1, '21-4': 1, '21-5': 3, '21-6': 1, '10-3': 1, '21-0': 1, '22-2': 2, '10-6': 1}",checkin,tJhh6NDsNIwWMpxlP-0F7g
"{'15-4': 1, '15-6': 1, '18-3': 1, '18-5': 1, '18-6': 1, '23-5': 1, '14-5': 1, '14-6': 2, '19-5': 2, '19-3': 1, '11-4': 1, '13-1': 1, '12-2': 1, '6-1': 1, '20-2': 1, '17-5': 2, '17-4': 1, '17-3': 1, '17-2': 2, '17-1': 2, '8-4': 1, '10-2': 1}",checkin,8bqjvBfe1cAlXv98uYxLVg
"{'17-6': 1, '15-0': 1, '10-2': 1, '11-5': 2, '22-6': 1, '18-3': 1, '10-6': 1, '18-6': 1, '13-4': 1, '10-0': 2, '12-4': 1, '10-3': 1, '10-5': 1, '14-2': 1}",checkin,Ak2RIQ9Riie-eeKBzpaMBQ
"{'13-5': 2, '12-5': 2, '15-2': 1, '15-4': 1, '15-6': 1, '18-0': 4, '18-1': 1, '18-3': 3, '18-4': 1, '14-5': 3, '14-6': 1, '14-0': 1, '14-1': 1, '14-2': 1, '14-3': 2, '16-6': 1, '17-1': 1, '9-0': 1, '19-5': 2, '19-1': 1, '19-2': 2, '11-5': 1, '11-4': 5, '13-1': 2, '13-0': 1, '11-1': 1, '13-6': 2, '11-3': 3, '13-4': 1, '12-6': 2, '12-4': 2, '17-4': 2, '12-2': 1, '13-3': 2, '9-5': 2, '9-4': 1, '13-2': 1, '20-3': 1, '17-6': 2, '17-5': 2, '16-1': 2, '17-3': 1, '16-4': 4, '16-5': 3, '10-3': 1, '10-4': 1, '10-6': 2, '11-0': 1}",checkin,CPaFYTecafyEqrmmI34ZBw
